,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
156249,144,349,Enes Kanter,None,636.0,Knicks,Nuggets,-2,0,6,2.0,Jumper,0,False
156251,146,354,Frank Ntilikina,Damyean Dotson,608.0,Knicks,Nuggets,-2,0,26,3.0,Jumper,0,True
156253,148,356,Damyean Dotson,None,574.0,Knicks,Nuggets,-5,0,21,2.0,Jumper,0,False
156255,150,360,Tim Hardaway,None,546.0,Knicks,Nuggets,-5,0,23,3.0,Jumper,0,False
156257,152,364,Noah Vonleh,Enes Kanter,513.0,Knicks,Nuggets,-5,0,0,2.0,Layup,0,True
156260,155,377,Frank Ntilikina,None,442.0,Knicks,Nuggets,-5,0,3,2.0,Jumper,0,True
156262,157,379,Luke Kornet,None,414.0,Knicks,Nuggets,-7,0,29,3.0,Jumper,0,False
156263,158,381,Emmanuel Mudiay,Noah Vonleh,403.0,Knicks,Nuggets,-4,0,24,3.0,Jumper,0,True
156265,160,383,Emmanuel Mudiay,None,374.0,Knicks,Nuggets,-7,0,20,2.0,Jumper,0,False
156267,162,391,Malik Beasley,Luke Kornet,356.0,Knicks,Nuggets,7,1,0,2.0,Layup,1,False
156268,163,393,Kevin Knox,None,342.0,Knicks,Nuggets,-7,0,22,3.0,Jumper,0,False
156270,165,397,Emmanuel Mudiay,None,313.0,Knicks,Nuggets,-5,0,2,2.0,Jumper,0,True
156271,166,399,Emmanuel Mudiay,Luke Kornet,290.0,Knicks,Nuggets,-3,0,13,2.0,Jumper,0,True
156275,170,407,Tim Hardaway,None,227.0,Knicks,Nuggets,-4,0,3,2.0,Jumper,0,True
156277,172,412,Jamal Murray,Noah Vonleh,200.0,Knicks,Nuggets,4,1,22,3.0,Jumper,1,False
156280,175,419,Noah Vonleh,None,161.0,Knicks,Nuggets,-7,0,0,2.0,Layup,0,False
156282,177,423,Emmanuel Mudiay,None,141.0,Knicks,Nuggets,-7,0,0,2.0,Layup,0,False
156285,180,428,Luke Kornet,Emmanuel Mudiay,105.0,Knicks,Nuggets,-6,0,22,3.0,Jumper,0,True
156290,185,445,Emmanuel Mudiay,None,27.5,Knicks,Nuggets,-5,0,26,3.0,Jumper,0,False
156291,186,447,Luke Kornet,None,24.5,Knicks,Nuggets,-5,0,27,3.0,Jumper,0,False
156292,187,454,Emmanuel Mudiay,None,14.2,Knicks,Nuggets,-7,0,0,2.0,Layup,0,False
162130,1,3,Damyean Dotson,None,2847.0,Knicks,Nuggets,0,1,23,3.0,Jumper,0,False
162133,4,9,Emmanuel Mudiay,None,2789.0,Knicks,Nuggets,0,1,17,2.0,Jumper,0,True
162135,6,11,Emmanuel Mudiay,Mario Hezonja,2749.0,Knicks,Nuggets,1,1,27,3.0,Jumper,0,True
162137,8,13,Kevin Knox,None,2721.0,Knicks,Nuggets,-2,1,19,2.0,Jumper,0,False
162139,10,19,Emmanuel Mudiay,Kevin Knox,2697.0,Knicks,Nuggets,-2,1,8,2.0,Jumper,0,True
162142,13,29,DeAndre Jordan,None,2634.0,Knicks,Nuggets,-4,1,3,2.0,Jumper,0,False
162148,19,40,Mario Hezonja,None,2559.0,Knicks,Nuggets,-11,1,25,3.0,Jumper,0,False
162154,25,51,Emmanuel Mudiay,None,2494.0,Knicks,Nuggets,-14,1,15,2.0,Jumper,0,False
162156,27,57,Damyean Dotson,Frank Ntilikina,2467.0,Knicks,Nuggets,-14,1,26,3.0,Jumper,0,True
162158,29,60,Emmanuel Mudiay,None,2432.0,Knicks,Nuggets,-12,1,9,2.0,Jumper,0,True
162160,31,63,Mitchell Robinson,None,2409.0,Knicks,Nuggets,-12,1,0,2.0,Dunk,0,False
162162,33,66,Emmanuel Mudiay,None,2386.0,Knicks,Nuggets,-15,1,26,3.0,Jumper,0,False
162163,34,74,Emmanuel Mudiay,None,2361.0,Knicks,Nuggets,-15,1,13,2.0,Jumper,0,True
162165,36,77,Damyean Dotson,None,2337.0,Knicks,Nuggets,-15,1,28,3.0,Jumper,0,False
162166,37,79,Frank Ntilikina,None,2327.0,Knicks,Nuggets,-15,1,0,2.0,Layup,0,False
162169,40,85,Mitchell Robinson,None,2305.0,Knicks,Nuggets,-15,1,0,2.0,Layup,0,False
162170,41,88,Frank Ntilikina,None,2290.0,Knicks,Nuggets,-15,1,26,3.0,Jumper,0,False
162172,43,92,Damyean Dotson,None,2273.0,Knicks,Nuggets,-15,1,25,2.0,Jumper,0,False
162174,45,99,Kadeem Allen,None,2228.0,Knicks,Nuggets,-17,1, ,2.0,Jumper,0,False
162176,47,102,Kevin Knox,None,2205.4,Knicks,Nuggets,-19,1,26,3.0,Jumper,0,False
162179,50,107,Kadeem Allen,None,2170.9,Knicks,Nuggets,-19,1,0,2.0,Layup,0,True
162180,51,108,Monte Morris,Mitchell Robinson,2160.2,Knicks,Nuggets,19,0,25,3.0,Jumper,1,False
162181,52,110,Mitchell Robinson,Kadeem Allen,2149.0,Knicks,Nuggets,-17,1,0,2.0,Layup,0,True
162183,54,115,Kadeem Allen,None,2115.0,Knicks,Nuggets,-17,1,13,2.0,Jumper,0,False
162184,55,117,Mitchell Robinson,None,2113.0,Knicks,Nuggets,-15,1, ,2.0,Jumper,0,True
162185,56,121,Mitchell Robinson,Frank Ntilikina,2082.0,Knicks,Nuggets,-15,1,0,2.0,Layup,0,True
162188,59,131,Kevin Knox,None,2028.0,Knicks,Nuggets,-10,1,0,2.0,Layup,0,True
162190,61,135,Lance Thomas,None,1978.0,Knicks,Nuggets,-10,1,5,2.0,Jumper,0,False
162192,63,138,Kevin Knox,None,1961.0,Knicks,Nuggets,-13,1,25,3.0,Jumper,0,False
162194,65,142,Kadeem Allen,None,1935.0,Knicks,Nuggets,-13,1,23,3.0,Jumper,0,False
162196,67,148,Frank Ntilikina,None,1890.0,Knicks,Nuggets,-16,1,24,3.0,Jumper,0,False
162198,69,155,Kevin Knox,None,1865.0,Knicks,Nuggets,-16,1,27,3.0,Jumper,0,False
162199,70,158,Emmanuel Mudiay,None,1856.0,Knicks,Nuggets,-16,1,13,2.0,Jumper,0,False
162200,71,160,Kevin Knox,None,1843.0,Knicks,Nuggets,-16,1,0,2.0,Dunk,0,False
162205,76,173,Lance Thomas,Damyean Dotson,1778.0,Knicks,Nuggets,-13,1,24,3.0,Jumper,0,True
162207,78,176,Damyean Dotson,None,1741.0,Knicks,Nuggets,-13,1, ,2.0,Jumper,0,False
162209,80,179,Kevin Knox,None,1708.0,Knicks,Nuggets,-16,1,26,3.0,Jumper,0,False
162213,84,192,Frank Ntilikina,Emmanuel Mudiay,1666.0,Knicks,Nuggets,-17,1,23,3.0,Jumper,0,True
162216,87,199,Emmanuel Mudiay,None,1598.0,Knicks,Nuggets,-17,1,0,2.0,Layup,0,False
162218,89,203,Emmanuel Mudiay,Frank Ntilikina,1587.0,Knicks,Nuggets,-15,1,0,2.0,Dunk,0,True
162220,91,206,DeAndre Jordan,Emmanuel Mudiay,1562.0,Knicks,Nuggets,-13,1,0,2.0,Dunk,0,True
162222,93,212,Damyean Dotson,None,1529.0,Knicks,Nuggets,-14,1,27,3.0,Jumper,0,False
162224,95,216,DeAndre Jordan,Emmanuel Mudiay,1506.0,Knicks,Nuggets,-12,1,0,2.0,Layup,0,True
162227,98,223,Emmanuel Mudiay,None,1468.5,Knicks,Nuggets,-14,1,10,2.0,Jumper,0,False
162229,100,227,Damyean Dotson,None,1440.4,Knicks,Nuggets,-14,1,34,3.0,Jumper,0,False
162230,101,230,Kevin Knox,None,1425.0,Knicks,Nuggets,-14,1,13,2.0,Jumper,0,False
162232,103,233,Emmanuel Mudiay,None,1380.0,Knicks,Nuggets,-15,1, ,2.0,Jumper,0,True
162234,105,236,Kevin Knox,Mario Hezonja,1339.0,Knicks,Nuggets,-12,1,25,3.0,Jumper,0,True
162236,107,240,Emmanuel Mudiay,None,1306.0,Knicks,Nuggets,-15,1,26,3.0,Jumper,0,False
162239,110,250,Mario Hezonja,None,1240.0,Knicks,Nuggets,-16,1,5,2.0,Jumper,0,False
162240,111,252,DeAndre Jordan,None,1238.0,Knicks,Nuggets,-16,1, ,2.0,Jumper,0,False
162241,112,254,Nikola Jokic's,DeAndre Jordan,1221.0,Knicks,Nuggets,16,0,0,2.0,Layup,1,False
162244,115,260,Emmanuel Mudiay,Mario Hezonja,1196.0,Knicks,Nuggets,-13,1,24,3.0,Jumper,0,True
162247,118,268,Mario Hezonja,None,1141.0,Knicks,Nuggets,-9,1,20,2.0,Jumper,0,True
162248,119,270,DeAndre Jordan,Mario Hezonja,1103.0,Knicks,Nuggets,-7,1,0,2.0,Dunk,0,True
162250,121,272,Mario Hezonja,None,1072.0,Knicks,Nuggets,-8,1,17,2.0,Jumper,0,True
162254,125,280,Mario Hezonja,None,987.0,Knicks,Nuggets,-13,1,0,2.0,Layup,0,False
162256,127,284,Emmanuel Mudiay,None,969.0,Knicks,Nuggets,-13,1,23,3.0,Jumper,0,False
162258,129,291,Damyean Dotson,None,931.0,Knicks,Nuggets,-13,1,26,3.0,Jumper,0,False
162260,131,294,Emmanuel Mudiay,None,888.0,Knicks,Nuggets,-15,1,0,2.0,Layup,0,False
162261,132,296,Mitchell Robinson,None,886.0,Knicks,Nuggets,-13,1,0,2.0,Dunk,0,True
162264,135,305,Mario Hezonja,None,822.0,Knicks,Nuggets,-13,1,25,3.0,Jumper,0,False
162267,138,310,Kadeem Allen,None,799.0,Knicks,Nuggets,-15,1, ,2.0,Jumper,0,False
162268,139,318,Lance Thomas,None,767.5,Knicks,Nuggets,-16,1,10,2.0,Jumper,0,False
162272,143,329,Malik Beasley,Mitchell Robinson,705.0,Knicks,Nuggets,20,0,28,3.0,Jumper,1,False
162273,144,331,Mitchell Robinson,Kadeem Allen,698.0,Knicks,Nuggets,-18,1,0,2.0,Dunk,0,True
162275,146,339,Kadeem Allen,None,650.0,Knicks,Nuggets,-19,1,23,2.0,Jumper,0,False
162276,147,341,Mitchell Robinson,None,646.0,Knicks,Nuggets,-17,1,0,2.0,Layup,0,True
162278,149,346,Jamal Murray,Mitchell Robinson,600.0,Knicks,Nuggets,17,0,4,2.0,Jumper,1,False
162279,150,348,Kevin Knox,Frank Ntilikina,594.0,Knicks,Nuggets,-14,1,24,3.0,Jumper,0,True
162280,151,352,Frank Ntilikina,None,569.0,Knicks,Nuggets,-16,1,19,2.0,Jumper,0,False
162282,153,355,Lance Thomas,None,528.0,Knicks,Nuggets,-19,1,22,3.0,Jumper,0,False
162284,155,360,Kadeem Allen,None,500.0,Knicks,Nuggets,-21,1,15,2.0,Jumper,0,False
162286,157,366,Kevin Knox,Damyean Dotson,471.0,Knicks,Nuggets,-22,1,21,2.0,Jumper,0,True
162288,159,369,Emmanuel Mudiay,Frank Ntilikina,448.0,Knicks,Nuggets,-20,1,0,2.0,Layup,0,True
162290,161,373,Kevin Knox,None,413.0,Knicks,Nuggets,-21,1,0,2.0,Layup,0,False
162291,162,375,Mitchell Robinson,None,412.0,Knicks,Nuggets,-19,1,0,2.0,Dunk,0,True
162292,163,376,Paul Millsap,Emmanuel Mudiay,392.0,Knicks,Nuggets,19,0,0,2.0,Layup,1,False
162293,164,378,Emmanuel Mudiay,None,385.0,Knicks,Nuggets,-19,1,0,2.0,Layup,0,False
162294,165,385,Frank Ntilikina,None,366.0,Knicks,Nuggets,-20,1,25,3.0,Jumper,0,False
162297,168,397,Kevin Knox,None,332.0,Knicks,Nuggets,-19,1,0,2.0,Layup,0,True
162300,171,402,Kevin Knox,Emmanuel Mudiay,292.0,Knicks,Nuggets,-16,1,26,3.0,Jumper,0,True
162302,173,404,Kevin Knox,None,242.0,Knicks,Nuggets,-18,1,25,3.0,Jumper,0,False
162304,175,415,Luke Kornet,None,179.0,Knicks,Nuggets,-20,1,5,2.0,Jumper,0,False
162306,177,419,Henry Ellenson,None,138.0,Knicks,Nuggets,-20,1,27,3.0,Jumper,0,False
162307,178,423,John Jenkins,None,119.0,Knicks,Nuggets,-20,1,26,3.0,Jumper,0,False
162308,179,426,Damyean Dotson,None,88.0,Knicks,Nuggets,-18,1,19,2.0,Jumper,0,True
162311,182,430,Henry Ellenson,None,54.4,Knicks,Nuggets,-21,1,6,2.0,Jumper,0,False
162313,184,433,Henry Ellenson,Kadeem Allen,31.0,Knicks,Nuggets,-22,1,0,2.0,Layup,0,True
162314,185,437,John Jenkins,Kadeem Allen,1.3,Knicks,Nuggets,-18,1,24,3.0,Jumper,0,True
167859,1,2,Enes Kanter,None,2839.0,Knicks,Suns,-2,1,0,2.0,Layup,0,False
167863,5,13,Courtney Lee,Enes Kanter,2786.0,Knicks,Suns,-3,1,0,2.0,Layup,0,True
167869,11,28,Courtney Lee,None,2688.0,Knicks,Suns,-6,1,26,3.0,Jumper,0,False
167870,12,30,Enes Kanter,None,2684.0,Knicks,Suns,-6,1,-,2.0,Jumper,0,False
167871,13,37,Lance Thomas,None,2652.0,Knicks,Suns,-7,1,17,2.0,Jumper,0,False
167873,15,41,Emmanuel Mudiay,None,2633.0,Knicks,Suns,-5,1,20,2.0,Jumper,0,True
167875,17,43,Emmanuel Mudiay,None,2607.0,Knicks,Suns,-5,1,11,2.0,Jumper,0,True
167876,18,44,T.J. Warren,Enes Kanter,2592.0,Knicks,Suns,5,0,0,2.0,Layup,1,False
167877,19,46,Kevin Knox,None,2585.0,Knicks,Suns,-5,1,26,3.0,Jumper,0,False
167880,22,51,Emmanuel Mudiay,None,2560.0,Knicks,Suns,-5,1,11,2.0,Jumper,0,True
167882,24,54,Courtney Lee,None,2534.0,Knicks,Suns,-5,1,24,3.0,Jumper,0,False
167883,25,59,Kevin Knox,Enes Kanter,2524.0,Knicks,Suns,-2,1,27,2.0,Jumper,0,True
167885,27,62,Enes Kanter,Emmanuel Mudiay,2491.0,Knicks,Suns,0,1,0,2.0,Layup,0,True
167887,29,65,Emmanuel Mudiay,None,2470.0,Knicks,Suns,0,1,3,2.0,Jumper,0,False
167888,30,72,Frank Ntilikina,None,2441.0,Knicks,Suns,-2,1,4,2.0,Jumper,0,False
167889,31,75,Enes Kanter,None,2428.0,Knicks,Suns,0,1, ,2.0,Jumper,0,True
167890,32,77,Kevin Knox,None,2406.0,Knicks,Suns,0,1,18,2.0,Jumper,0,False
167892,34,83,Frank Ntilikina,None,2363.0,Knicks,Suns,1,1,7,2.0,Jumper,0,True
167896,38,89,Trey Burke,None,2325.0,Knicks,Suns,-1,1,14,2.0,Jumper,0,False
167897,39,91,Kevin Knox,None,2321.0,Knicks,Suns,-1,1, ,2.0,Jumper,0,False
167898,40,93,Kevin Knox,None,2319.0,Knicks,Suns,1,1, ,2.0,Jumper,0,True
167900,42,97,Kevin Knox,Trey Burke,2280.0,Knicks,Suns,4,1,26,3.0,Jumper,0,True
167903,45,101,Kevin Knox,None,2247.0,Knicks,Suns,2,1,27,3.0,Jumper,0,False
167904,46,109,Kevin Knox,Luke Kornet,2231.0,Knicks,Suns,5,1,7,2.0,Jumper,0,True
167905,47,111,Luke Kornet,None,2211.4,Knicks,Suns,5,1,27,3.0,Jumper,0,False
167907,49,115,Trey Burke,None,2192.7,Knicks,Suns,7,1, ,2.0,Jumper,0,True
167909,51,117,Trey Burke,None,2160.7,Knicks,Suns,4,1,16,2.0,Jumper,0,False
167910,52,122,Mario Hezonja,None,2140.0,Knicks,Suns,4,1, ,2.0,Jumper,0,False
167915,57,137,Luke Kornet,Frank Ntilikina,2052.0,Knicks,Suns,4,1,28,3.0,Jumper,0,True
167917,59,140,Mario Hezonja,None,2022.0,Knicks,Suns,4,1,27,3.0,Jumper,0,False
167919,61,145,Trey Burke,None,1991.0,Knicks,Suns,2,1,19,2.0,Jumper,0,False
167920,62,147,Mario Hezonja,None,1977.0,Knicks,Suns,2,1,0,2.0,Dunk,0,False
167921,63,149,Mario Hezonja,None,1974.0,Knicks,Suns,4,1, ,2.0,Jumper,0,True
167923,65,153,Noah Vonleh,None,1940.0,Knicks,Suns,4,1,0,2.0,Layup,0,False
167925,67,159,Emmanuel Mudiay,None,1918.0,Knicks,Suns,4,1,26,3.0,Jumper,0,False
167926,68,162,Noah Vonleh,Emmanuel Mudiay,1899.0,Knicks,Suns,6,1, ,2.0,Jumper,0,True
167928,70,167,Emmanuel Mudiay,None,1873.0,Knicks,Suns,6,1, ,2.0,Jumper,0,False
167932,74,182,Courtney Lee,None,1803.0,Knicks,Suns,6,1,14,2.0,Jumper,0,False
167933,75,184,Enes Kanter,None,1799.0,Knicks,Suns,8,1,11,2.0,Jumper,0,True
167934,76,188,Emmanuel Mudiay,None,1760.0,Knicks,Suns,9,1,25,2.0,Jumper,0,True
167937,79,193,Kevin Knox,None,1718.0,Knicks,Suns,7,1,26,3.0,Jumper,0,False
167940,82,198,Frank Ntilikina,Emmanuel Mudiay,1667.0,Knicks,Suns,6,1,23,3.0,Jumper,0,True
167941,83,202,Frank Ntilikina,None,1645.0,Knicks,Suns,7,1,26,3.0,Jumper,0,True
167943,85,204,Emmanuel Mudiay,None,1620.0,Knicks,Suns,7,1,0,2.0,Layup,0,True
167944,86,207,Frank Ntilikina,None,1602.0,Knicks,Suns,7,1,26,3.0,Jumper,0,False
167946,88,210,Courtney Lee,Enes Kanter,1581.0,Knicks,Suns,6,1,0,2.0,Layup,0,True
167947,89,215,Frank Ntilikina,None,1552.0,Knicks,Suns,3,1,24,3.0,Jumper,0,False
167949,91,219,Emmanuel Mudiay,None,1533.0,Knicks,Suns,3,1,25,3.0,Jumper,0,False
167950,92,221,Emmanuel Mudiay,Enes Kanter,1529.0,Knicks,Suns,5,1,0,2.0,Layup,0,True
167952,94,227,Courtney Lee,Emmanuel Mudiay,1504.0,Knicks,Suns,7,1,0,2.0,Layup,0,True
167954,96,231,Emmanuel Mudiay,None,1481.7,Knicks,Suns,7,1,26,3.0,Jumper,0,True
167955,97,237,Emmanuel Mudiay,None,1470.2,Knicks,Suns,7,1,25,3.0,Jumper,0,False
167957,99,256,Kevin Knox,None,1403.0,Knicks,Suns,8,1, ,2.0,Jumper,0,True
167959,101,258,Emmanuel Mudiay,None,1370.0,Knicks,Suns,5,1, ,2.0,Jumper,0,False
167960,102,260,Noah Vonleh,None,1356.0,Knicks,Suns,5,1,13,2.0,Jumper,0,False
167963,105,265,Courtney Lee,Emmanuel Mudiay,1319.0,Knicks,Suns,6,1,23,3.0,Jumper,0,True
167965,107,267,Noah Vonleh,None,1280.0,Knicks,Suns,4,1,25,3.0,Jumper,0,False
167967,109,270,Enes Kanter,None,1256.0,Knicks,Suns,2,1,26,3.0,Jumper,0,False
167968,110,273,Courtney Lee,None,1234.0,Knicks,Suns,4,1,22,2.0,Jumper,0,True
167972,114,286,Emmanuel Mudiay,None,1153.0,Knicks,Suns,5,1,12,2.0,Jumper,0,True
167974,116,288,Kevin Knox,None,1116.0,Knicks,Suns,3,1,26,3.0,Jumper,0,False
167976,118,292,Emmanuel Mudiay,None,1091.0,Knicks,Suns,3,1, ,2.0,Jumper,0,False
167978,120,299,Kevin Knox,None,1062.0,Knicks,Suns,1,1, ,2.0,Jumper,0,False
167979,121,301,Enes Kanter,None,1061.0,Knicks,Suns,1,1, ,2.0,Jumper,0,False
167980,122,306,Emmanuel Mudiay,None,1053.0,Knicks,Suns,2,1,10,2.0,Jumper,0,False
167981,123,313,Frank Ntilikina,None,1034.0,Knicks,Suns,0,1,13,2.0,Jumper,0,False
167982,124,315,Frank Ntilikina,None,1031.0,Knicks,Suns,0,1,15,2.0,Jumper,0,False
167984,126,318,Emmanuel Mudiay,None,1009.0,Knicks,Suns,0,1,0,2.0,Layup,0,True
167986,128,320,Emmanuel Mudiay,None,980.0,Knicks,Suns,-1,1,10,2.0,Jumper,0,True
167988,130,322,Emmanuel Mudiay,None,942.0,Knicks,Suns,-3,1,25,3.0,Jumper,0,False
167990,132,327,Lance Thomas,None,917.0,Knicks,Suns,-5,1, ,3.0,Jumper,0,False
167992,134,330,Emmanuel Mudiay,None,891.0,Knicks,Suns,-5,1,17,2.0,Jumper,0,True
167994,136,333,Frank Ntilikina,None,860.0,Knicks,Suns,-5,1,25,3.0,Jumper,0,False
167996,138,336,Trey Burke,None,835.0,Knicks,Suns,-8,1,19,2.0,Jumper,0,False
167998,140,346,Lance Thomas,None,777.3,Knicks,Suns,-12,1,25,3.0,Jumper,0,False
168000,142,349,Frank Ntilikina,None,754.5,Knicks,Suns,-15,1, ,2.0,Jumper,0,False
168002,144,352,Trey Burke,None,725.4,Knicks,Suns,-17,1,26,3.0,Jumper,0,False
168005,147,358,Trey Burke,None,691.0,Knicks,Suns,-15,1,13,2.0,Jumper,0,True
168013,155,379,Luke Kornet,None,568.0,Knicks,Suns,-21,1,25,3.0,Jumper,0,False
168015,157,382,Mario Hezonja,None,536.0,Knicks,Suns,-21,1,0,2.0,Layup,0,True
168017,159,385,Kevin Knox,None,505.0,Knicks,Suns,-19,1,0,2.0,Layup,0,True
168020,162,392,Mario Hezonja,None,468.0,Knicks,Suns,-19,1,0,2.0,Layup,0,False
168021,163,395,Mario Hezonja,Trey Burke,453.0,Knicks,Suns,-17,1,0,2.0,Dunk,0,True
168023,165,398,Mario Hezonja,None,431.0,Knicks,Suns,-14,1,25,3.0,Jumper,0,True
168025,167,400,Luke Kornet,None,394.0,Knicks,Suns,-16,1,25,3.0,Jumper,0,False
168027,169,407,Mario Hezonja,None,369.0,Knicks,Suns,-16,1,26,2.0,Jumper,0,False
168029,171,410,Enes Kanter,Emmanuel Mudiay,329.0,Knicks,Suns,-16,1,1,2.0,Jumper,0,True
168030,172,412,Mario Hezonja,None,306.0,Knicks,Suns,-14,1, ,2.0,Jumper,0,True
168031,173,419,Enes Kanter,None,277.0,Knicks,Suns,-16,1, ,2.0,Jumper,0,False
168034,176,428,Emmanuel Mudiay,None,232.0,Knicks,Suns,-14,1,0,2.0,Layup,0,True
168039,181,439,Kevin Knox,None,154.0,Knicks,Suns,-15,1,23,3.0,Jumper,0,False
168041,183,447,Luke Kornet,None,129.0,Knicks,Suns,-15,1,23,3.0,Jumper,0,False
168043,185,453,Frank Ntilikina,None,101.0,Knicks,Suns,-18,1,23,3.0,Jumper,0,False
168046,188,464,Trey Burke,None,49.5,Knicks,Suns,-20,1,19,2.0,Jumper,0,False
168048,190,468,Mario Hezonja,Luke Kornet,23.4,Knicks,Suns,-18,1,1,2.0,Jumper,0,True
172554,0,1,Kevin Knox,None,2862.0,Knicks,Suns,2,0,7,2.0,Jumper,0,True
172555,1,2,Deandre Ayton,DeAndre Jordan,2839.0,Knicks,Suns,-2,1,5,2.0,Jumper,1,False
172556,2,4,Noah Vonleh,None,2823.0,Knicks,Suns,4,0,2,2.0,Jumper,0,True
172561,7,18,DeAndre Jordan,None,2721.0,Knicks,Suns,5,0,-,2.0,Jumper,0,True
172563,9,22,Damyean Dotson,Dennis Smith,2681.0,Knicks,Suns,7,0,20,2.0,Jumper,0,True
172565,11,28,Damyean Dotson,None,2642.0,Knicks,Suns,5,0,-,2.0,Jumper,0,False
172568,14,39,DeAndre Jordan,Damyean Dotson,2581.0,Knicks,Suns,8,0,0,2.0,Dunk,0,True
172571,17,50,Dennis Smith,None,2510.0,Knicks,Suns,7,0,-,2.0,Jumper,0,True
172573,19,53,Damyean Dotson,None,2490.0,Knicks,Suns,9,0,-,2.0,Jumper,0,True
172579,25,77,Lance Thomas,None,2361.0,Knicks,Suns,5,0,4,2.0,Jumper,0,False
172581,27,89,Deandre Ayton's,Mitchell Robinson,2302.0,Knicks,Suns,-4,1, ,2.0,Jumper,1,False
172582,28,91,Emmanuel Mudiay,None,2283.0,Knicks,Suns,4,0, ,2.0,Jumper,0,False
172583,29,97,Emmanuel Mudiay,None,2259.0,Knicks,Suns,6,0,0,2.0,Layup,0,True
172586,32,102,Allonzo Trier,None,2198.2,Knicks,Suns,4,0,25,3.0,Jumper,0,False
172588,34,109,Allonzo Trier,None,2163.1,Knicks,Suns,6,0,18,2.0,Jumper,0,False
172589,35,112,Kevin Knox,None,2125.0,Knicks,Suns,6,0, ,2.0,Jumper,0,False
172592,38,121,Kevin Knox,None,2083.0,Knicks,Suns,5,0, ,2.0,Jumper,0,False
172594,40,124,Emmanuel Mudiay,None,2052.0,Knicks,Suns,3,0,0,2.0,Layup,0,False
172595,41,126,Mitchell Robinson,None,2048.0,Knicks,Suns,5,0,0,2.0,Dunk,0,True
172597,43,130,Lance Thomas,Emmanuel Mudiay,2017.0,Knicks,Suns,8,0,23,3.0,Jumper,0,True
172601,47,143,Lance Thomas,None,1916.0,Knicks,Suns,6,0,5,2.0,Jumper,0,False
172602,48,148,Noah Vonleh,None,1902.0,Knicks,Suns,8,0, ,2.0,Jumper,0,True
172603,49,149,Josh Jackson's,Noah Vonleh,1883.0,Knicks,Suns,-8,1,0,2.0,Layup,1,False
172604,50,151,Mitchell Robinson,Dennis Smith,1877.0,Knicks,Suns,10,0,0,2.0,Layup,0,True
172605,51,160,Allonzo Trier,Mitchell Robinson,1847.0,Knicks,Suns,11,0,20,2.0,Jumper,0,True
172609,55,173,Noah Vonleh,Damyean Dotson,1770.0,Knicks,Suns,5,0,0,2.0,Dunk,0,True
172613,59,187,Damyean Dotson,None,1712.0,Knicks,Suns,4,0,16,2.0,Jumper,0,False
172616,62,195,Damyean Dotson,None,1678.0,Knicks,Suns,-1,0,8,2.0,Jumper,0,False
172618,64,198,Noah Vonleh,None,1647.0,Knicks,Suns,-1,0,5,2.0,Jumper,0,True
172620,66,201,Noah Vonleh,None,1611.0,Knicks,Suns,1,0, ,2.0,Jumper,0,True
172621,67,203,Dennis Smith,None,1577.0,Knicks,Suns,3,0,18,2.0,Jumper,0,True
172623,69,205,DeAndre Jordan,None,1533.0,Knicks,Suns,1,0, ,2.0,Jumper,0,False
172627,73,221,Lance Thomas,None,1466.4,Knicks,Suns,-2,0,24,3.0,Jumper,0,False
172630,76,230,Damyean Dotson,None,1391.0,Knicks,Suns,-5,0,19,2.0,Jumper,0,False
172631,77,232,Devin Booker's,DeAndre Jordan,1376.0,Knicks,Suns,5,1,0,2.0,Layup,1,False
172633,79,236,Dennis Smith,None,1352.0,Knicks,Suns,-8,0,22,2.0,Jumper,0,False
172634,80,239,DeAndre Jordan,Noah Vonleh,1341.0,Knicks,Suns,-6,0,0,2.0,Dunk,0,True
172638,84,245,Damyean Dotson,None,1289.0,Knicks,Suns,-8,0,25,2.0,Jumper,0,False
172640,86,248,Noah Vonleh,Damyean Dotson,1259.0,Knicks,Suns,-8,0,26,3.0,Jumper,0,True
172641,87,250,Damyean Dotson,None,1243.0,Knicks,Suns,-8,0,26,3.0,Jumper,0,False
172644,90,262,Damyean Dotson,None,1182.0,Knicks,Suns,-4,0,0,2.0,Layup,0,True
172647,93,270,Dennis Smith,None,1114.0,Knicks,Suns,-5,0,27,3.0,Jumper,0,False
172649,95,273,Kevin Knox,None,1087.0,Knicks,Suns,-7,0,20,2.0,Jumper,0,False
172651,97,286,Dennis Smith,None,1031.0,Knicks,Suns,-11,0, ,2.0,Jumper,0,False
172652,98,295,Devin Booker,Mitchell Robinson,996.0,Knicks,Suns,13,1,7,2.0,Jumper,1,False
172653,99,297,Mitchell Robinson,None,986.0,Knicks,Suns,-13,0,0,2.0,Layup,0,False
172655,101,308,Josh Jackson,Mitchell Robinson,944.0,Knicks,Suns,11,1,0,2.0,Dunk,1,False
172659,105,318,Henry Ellenson,None,878.0,Knicks,Suns,-13,0,5,2.0,Jumper,0,False
172660,106,322,Mitchell Robinson,None,845.0,Knicks,Suns,-13,0,0,2.0,Layup,0,False
172661,107,324,Mitchell Robinson,None,843.0,Knicks,Suns,-11,0,0,2.0,Dunk,0,True
172664,110,330,Emmanuel Mudiay,None,806.0,Knicks,Suns,-11,0,16,2.0,Jumper,0,False
